epoch,accuracy,val_accuracy,loss,val_loss
48,0.9868466854095459,0.27770084142684937,0.03687359392642975,1879.01904296875
49,0.9942886829376221,0.27770084142684937,0.021784603595733643,1672.6260986328125
50,0.9911734461784363,0.23268698155879974,0.026831354945898056,2027.2027587890625
51,0.9894427061080933,0.27770084142684937,0.0279900673776865,1085.9053955078125
52,0.989615797996521,0.23337949812412262,0.03173811733722687,1212.1956787109375
53,0.993423342704773,0.23268698155879974,0.022051407024264336,1802.6983642578125
54,0.9955001473426819,0.23268698155879974,0.01723671332001686,1909.1605224609375
55,0.9904811382293701,0.23268698155879974,0.03664610907435417,1560.034912109375
56,0.9918656945228577,0.27770084142684937,0.029300954192876816,983.4076538085938
57,0.9948078989982605,0.2576177418231964,0.01762007363140583,908.1100463867188
58,0.9956732392311096,0.2340720295906067,0.013033601455390453,1055.4168701171875
59,0.993423342704773,0.23268698155879974,0.022611256688833237,2751.419921875
60,0.9892696142196655,0.27839335799217224,0.03379980847239494,1141.1070556640625
61,0.9944617748260498,0.41828253865242004,0.01806570030748844,992.7396850585938
62,0.9951540231704712,0.39058172702789307,0.015332863666117191,964.7886352539062
63,0.9958463311195374,0.4861495792865753,0.013660548254847527,1077.28125
64,0.9963655471801758,0.2340720295906067,0.010616755113005638,1765.6953125
65,0.9939425587654114,0.27770084142684937,0.019288523122668266,3227.864501953125
66,0.9913464784622192,0.23268698155879974,0.030606787651777267,3323.407958984375
67,0.9929041266441345,0.23268698155879974,0.022766467183828354,3642.7861328125
68,0.9955001473426819,0.23268698155879974,0.019210971891880035,1868.906982421875
69,0.996192455291748,0.23268698155879974,0.011477937921881676,2611.31640625
70,0.9949809908866882,0.23268698155879974,0.018107961863279343,3013.491943359375
71,0.9951540231704712,0.23268698155879974,0.015328730456531048,3909.685302734375
72,0.9927310347557068,0.23337949812412262,0.023373156785964966,2733.7919921875
73,0.9956732392311096,0.23268698155879974,0.013462813571095467,2812.021728515625
74,0.9955001473426819,0.23268698155879974,0.01717122085392475,1892.8349609375
75,0.9975770115852356,0.23268698155879974,0.008702440187335014,4670.3193359375
76,0.9972308874130249,0.23268698155879974,0.007852787151932716,4487.03515625
77,0.9965385794639587,0.23268698155879974,0.009604893624782562,6443.4267578125
78,0.9920387864112854,0.23268698155879974,0.020789368078112602,6024.58740234375
79,0.9935963749885559,0.23268698155879974,0.018593357875943184,2821.33935546875
80,0.9956732392311096,0.23268698155879974,0.015648460015654564,2576.421142578125
81,0.9949809908866882,0.23268698155879974,0.017194343730807304,3764.894775390625
82,0.9929041266441345,0.27770084142684937,0.021781075745821,2807.73291015625
83,0.9968847632408142,0.23268698155879974,0.012610912322998047,4471.623046875
84,0.9967116713523865,0.23268698155879974,0.01276914868503809,6788.912109375
85,0.9958463311195374,0.23268698155879974,0.0117557467892766,7592.3515625
86,0.9956732392311096,0.23268698155879974,0.010352320037782192,6271.54931640625
87,0.996192455291748,0.23268698155879974,0.009747961536049843,3658.080322265625
88,0.9974039196968079,0.23268698155879974,0.007929908111691475,8354.2626953125
89,0.9944617748260498,0.23268698155879974,0.01685083471238613,5968.7373046875
90,0.9968847632408142,0.23268698155879974,0.011445037089288235,3262.92578125
91,0.9949809908866882,0.23268698155879974,0.016830891370773315,4658.84912109375
92,0.9987885355949402,0.23268698155879974,0.006762914825230837,8752.833984375
93,0.9970577955245972,0.23268698155879974,0.01124420017004013,7593.404296875
94,0.9979231357574463,0.23268698155879974,0.009695205837488174,1501.1002197265625
95,0.9970577955245972,0.23268698155879974,0.010869201272726059,4020.974609375
96,0.9942886829376221,0.23268698155879974,0.01823830045759678,2655.122802734375
97,0.9982693195343018,0.23545706272125244,0.006866878364235163,886.0972900390625
98,0.9852890372276306,0.2527700960636139,0.06450172513723373,2126.42578125
99,0.9955001473426819,0.42659279704093933,0.015554066747426987,1247.246826171875
100,0.9975770115852356,0.33240997791290283,0.008071373216807842,1635.5611572265625
