epoch,accuracy,val_accuracy,loss,val_loss
65,0.265625,0.21250000596046448,1.3859654664993286,1.3876233100891113
66,0.23749999701976776,0.21250000596046448,1.386590600013733,1.3876007795333862
67,0.234375,0.21250000596046448,1.386126160621643,1.3879886865615845
68,0.23749999701976776,0.21250000596046448,1.3869259357452393,1.3880079984664917
69,0.23125000298023224,0.24583333730697632,1.3867313861846924,1.387492299079895
70,0.26875001192092896,0.24583333730697632,1.3861818313598633,1.3873966932296753
71,0.265625,0.24583333730697632,1.3858877420425415,1.3874586820602417
72,0.234375,0.24583333730697632,1.3868825435638428,1.3874166011810303
73,0.29374998807907104,0.24583333730697632,1.3856738805770874,1.38759446144104
74,0.23125000298023224,0.24583333730697632,1.3868231773376465,1.387603759765625
75,0.2750000059604645,0.24583333730697632,1.3852746486663818,1.3878364562988281
76,0.22499999403953552,0.24583333730697632,1.386884093284607,1.3880155086517334
77,0.24687500298023224,0.24583333730697632,1.3870716094970703,1.3878400325775146
78,0.27812498807907104,0.24583333730697632,1.3848199844360352,1.388013482093811
79,0.24687500298023224,0.24583333730697632,1.3875365257263184,1.3878871202468872
80,0.24062499403953552,0.24583333730697632,1.3874831199645996,1.3874707221984863
81,0.23125000298023224,0.24583333730697632,1.3863718509674072,1.3870768547058105
82,0.265625,0.24583333730697632,1.386584758758545,1.3863964080810547
83,0.2750000059604645,0.24583333730697632,1.3860197067260742,1.3862082958221436
84,0.2562499940395355,0.24583333730697632,1.3863346576690674,1.3864549398422241
85,0.265625,0.24583333730697632,1.3861913681030273,1.3863359689712524
86,0.24375000596046448,0.24583333730697632,1.3864843845367432,1.3865623474121094
87,0.22499999403953552,0.24583333730697632,1.386813759803772,1.3863391876220703
88,0.22812500596046448,0.24583333730697632,1.3866171836853027,1.3861021995544434
89,0.25,0.24583333730697632,1.3864729404449463,1.3860529661178589
90,0.3062500059604645,0.24583333730697632,1.385929822921753,1.3860437870025635
91,0.25,0.24583333730697632,1.3862428665161133,1.3859394788742065
92,0.24375000596046448,0.24583333730697632,1.3863451480865479,1.385769248008728
93,0.265625,0.24583333730697632,1.3860076665878296,1.3854719400405884
94,0.20937499403953552,0.24583333730697632,1.3874256610870361,1.385633945465088
95,0.22499999403953552,0.24583333730697632,1.3868390321731567,1.386364221572876
96,0.2562499940395355,0.21250000596046448,1.386042833328247,1.3872121572494507
97,0.2593750059604645,0.21250000596046448,1.385819673538208,1.3878296613693237
98,0.25,0.21250000596046448,1.3865140676498413,1.3881038427352905
99,0.27812498807907104,0.21250000596046448,1.3860855102539062,1.3881397247314453
100,0.24687500298023224,0.21250000596046448,1.38592529296875,1.3881205320358276
