epoch,accuracy,val_accuracy,loss,val_loss
36,0.991406261920929,0.24583333730697632,0.028778191655874252,593.8187255859375
37,0.9945312738418579,0.32083332538604736,0.018624553456902504,663.8523559570312
38,0.9908854365348816,0.22499999403953552,0.02799573726952076,767.1515502929688
39,0.9962239861488342,0.4375,0.013362539932131767,313.8023986816406
40,0.9946614503860474,0.22083333134651184,0.01853085868060589,1301.3148193359375
41,0.986328125,0.32083332538604736,0.04215172678232193,640.0283813476562
42,0.9925781488418579,0.23333333432674408,0.02235046960413456,218.9736328125
43,0.9944010376930237,0.4208333194255829,0.017718089744448662,202.29286193847656
44,0.9915364384651184,0.22499999403953552,0.025970684364438057,1598.172119140625
45,0.99609375,0.44999998807907104,0.014352566562592983,487.48809814453125
46,0.9934895634651184,0.30000001192092896,0.01648867316544056,996.599365234375
47,0.9924479126930237,0.24583333730697632,0.02568558044731617,1811.96630859375
48,0.9936197996139526,0.22083333134651184,0.019128015264868736,896.1229858398438
49,0.9970052242279053,0.24583333730697632,0.009085672907531261,1030.3626708984375
50,0.9944010376930237,0.24583333730697632,0.017151959240436554,1934.4542236328125
51,0.9916666746139526,0.24583333730697632,0.028664644807577133,983.9193725585938
52,0.9962239861488342,0.3791666626930237,0.01063383650034666,484.26690673828125
53,0.995312511920929,0.42500001192092896,0.016774259507656097,1236.3868408203125
54,0.9947916865348816,0.4333333373069763,0.015777425840497017,207.80308532714844
55,0.9962239861488342,0.3333333432674408,0.012974864803254604,494.0450439453125
56,0.9957031011581421,0.32083332538604736,0.012591647915542126,430.7264709472656
57,0.9966145753860474,0.5083333253860474,0.012390038929879665,194.0229034423828
58,0.9868489503860474,0.2291666716337204,0.05284683033823967,711.9586181640625
59,0.996874988079071,0.3291666805744171,0.008380413986742496,296.1285705566406
60,0.9959635138511658,0.3541666567325592,0.013547107577323914,247.80809020996094
61,0.997265636920929,0.2541666626930237,0.008858543820679188,664.0957641601562
62,0.9977864623069763,0.4541666805744171,0.007046550512313843,381.4072265625
63,0.9976562261581421,0.24166665971279144,0.009287163615226746,667.2242431640625
64,0.9951822757720947,0.4166666567325592,0.015782717615365982,180.54684448242188
65,0.998046875,0.24583333730697632,0.005884839221835136,1132.2967529296875
66,0.996874988079071,0.24583333730697632,0.008365819230675697,423.9919128417969
67,0.9944010376930237,0.4375,0.0157401654869318,591.289794921875
68,0.996874988079071,0.42500001192092896,0.009277629666030407,368.8995666503906
69,0.996874988079071,0.25833332538604736,0.009817498736083508,268.4747619628906
70,0.9981771111488342,0.32083332538604736,0.006176070775836706,848.0325927734375
71,0.9954426884651184,0.32083332538604736,0.017365239560604095,921.9395751953125
72,0.9976562261581421,0.19166666269302368,0.006243720185011625,846.9988403320312
73,0.9979166388511658,0.32083332538604736,0.007621175609529018,770.1184692382812
74,0.998046875,0.3333333432674408,0.007831843569874763,1054.477783203125
75,0.9934895634651184,0.32499998807907104,0.02367531694471836,1973.513671875
76,0.994140625,0.32083332538604736,0.02045782469213009,1825.21875
77,0.9985677003860474,0.1458333283662796,0.006224052980542183,2563.483154296875
78,0.9990885257720947,0.2916666567325592,0.0029171621426939964,1612.9859619140625
79,0.9996093511581421,0.3083333373069763,0.0023937856312841177,1210.00048828125
80,0.9973958134651184,0.32083332538604736,0.00871509313583374,2131.439453125
81,0.996874988079071,0.32083332538604736,0.009170063771307468,1381.1668701171875
82,0.9984375238418579,0.3499999940395355,0.006568868178874254,1278.370361328125
83,0.9977864623069763,0.32083332538604736,0.006044364999979734,1442.549072265625
84,0.9977864623069763,0.36666667461395264,0.006215202622115612,1152.5875244140625
85,0.9954426884651184,0.3541666567325592,0.015190036036074162,1440.297607421875
86,0.9959635138511658,0.32083332538604736,0.013142507523298264,1981.55908203125
87,0.9973958134651184,0.32499998807907104,0.008220557123422623,753.7999267578125
88,0.998046875,0.3708333373069763,0.007407734636217356,1276.0592041015625
89,0.996874988079071,0.32083332538604736,0.011465544812381268,2005.687255859375
90,0.9979166388511658,0.3125,0.009250237606465816,1785.6741943359375
91,0.9977864623069763,0.3583333194255829,0.0066549344919621944,2299.27294921875
92,0.998046875,0.3291666805744171,0.007205411791801453,1235.2969970703125
93,0.9946614503860474,0.32083332538604736,0.017886042594909668,1514.164306640625
94,0.9993489384651184,0.3958333432674408,0.0025855659041553736,1014.2952880859375
95,0.9989583492279053,0.3375000059604645,0.004219961352646351,860.9890747070312
96,0.9975260496139526,0.375,0.009455768391489983,1195.864990234375
97,0.9984375238418579,0.32083332538604736,0.005296614952385426,1493.249267578125
98,0.9958333373069763,0.3708333373069763,0.01711571030318737,1151.3814697265625
99,0.9979166388511658,0.32083332538604736,0.007663541007786989,1383.2186279296875
100,0.9990885257720947,0.32083332538604736,0.0027740655932575464,1476.4110107421875
